,Date,Date_Fraction,P,D,E,CPI,Rate GS10,Price_real,Dividend_real,Earnings_real,PE_ratio,Date_iso
1464,1993.01,1993.041667,435.23,12.4133,19.34,142.6,6.6,990.9326407,28.2626293,44.0333554,22.5041365,1/1/93
1465,1993.02,1993.125,441.7,12.4467,19.59,143.1,6.26,1002.149702,28.23965746,44.44671195,22.54721797,2/1/93
1466,1993.03,1993.208333,450.16,12.48,19.84,143.6,5.98,1017.787935,28.2166195,44.85718997,22.68951613,3/1/93
1467,1993.04,1993.291667,443.08,12.4933,19.67,144,5.97,998.9977067,28.16822707,44.34929333,22.52567361,4/1/93
1468,1993.05,1993.375,445.25,12.5067,19.5,144.2,6.04,1002.497975,28.15932942,43.9050208,22.83333333,5/1/93
1469,1993.06,1993.458333,448.06,12.52,19.33,144.4,5.96,1007.427537,28.15023158,43.46197895,23.17951371,6/1/93
1470,1993.07,1993.541667,447.29,12.52,19.69,144.4,5.81,1005.696253,28.15023158,44.27141053,22.71660741,7/1/93
1471,1993.08,1993.625,454.13,12.52,20.05,144.8,5.68,1018.254802,28.07246851,44.95630939,22.64987531,8/1/93
1472,1993.09,1993.708333,459.24,12.52,20.41,145.1,5.36,1027.583524,28.01442757,45.66888711,22.50073493,9/1/93
1473,1993.1,1993.791667,463.9,12.54,20.9,145.7,5.33,1033.736038,27.94362992,46.57271654,22.19617225,1/1/93
1474,1993.11,1993.875,462.89,12.56,21.39,145.8,5.72,1030.777929,27.96900082,47.63192099,21.64048621,11/1/93
1475,1993.12,1993.958333,465.95,12.58,21.89,145.8,5.77,1037.592033,28.01353745,48.74533663,21.28597533,12/1/93
1476,1994.01,1994.041667,472.99,12.6233,22.1567,146.2,5.75,1050.387204,28.03305101,49.20424147,21.34749308,1/1/94
1477,1994.02,1994.125,471.58,12.6667,22.4333,146.7,5.97,1043.686583,28.03355707,49.6487006,21.02142797,2/1/94
1478,1994.03,1994.208333,463.81,12.71,22.71,147.2,6.48,1023.003535,28.03383913,50.09036087,20.4231616,3/1/94
1479,1994.04,1994.291667,447.23,12.7533,23.54,147.4,6.97,985.0953769,28.09117651,51.85060299,18.99872557,4/1/94
1480,1994.05,1994.375,450.9,12.7967,24.37,147.5,7.18,992.5057953,28.16766225,53.6424179,18.50225687,5/1/94
1481,1994.06,1994.458333,454.83,12.84,25.2,148,7.1,997.774093,28.16748973,55.28198919,18.04880952,6/1/94
1482,1994.07,1994.541667,451.4,12.87,25.91,148.4,7.3,987.5804636,28.15720108,56.686331,17.42184485,7/1/94
1483,1994.08,1994.625,464.24,12.9,26.62,149,7.24,1011.582076,28.10918658,58.00515866,17.43951916,8/1/94
1484,1994.09,1994.708333,466.96,12.92,27.33,149.4,7.46,1014.78472,28.07739116,59.39280964,17.0859861,9/1/94
1485,1994.1,1994.791667,463.81,13.0133,28.42,149.5,7.74,1007.265019,28.26123169,61.72025579,16.31984518,1/1/94
1486,1994.11,1994.875,461.01,13.0967,29.51,149.7,7.96,999.846618,28.40435392,64.00180842,15.62216198,11/1/94
1487,1994.12,1994.958333,455.19,13.17,30.6,149.7,7.81,987.2240994,28.56332826,66.36581964,14.8754902,12/1/94
1488,1995.01,1995.041667,465.25,13.18,31.25,150.3,7.78,1005.014291,28.47090459,67.50499002,14.888,1/1/95
1489,1995.02,1995.125,481.92,13.18,31.9,150.9,7.47,1036.884892,28.3577002,68.63510139,15.10721003,2/1/95
1490,1995.03,1995.208333,493.15,13.17,32.55,151.4,7.2,1057.542911,28.24260396,69.80233554,15.15053763,3/1/95
1491,1995.04,1995.291667,507.91,13.2433,33.1767,151.9,7.06,1085.609977,28.30631137,70.91208389,15.30923811,4/1/95
1492,1995.05,1995.375,523.81,13.3067,33.8033,152.2,6.63,1117.387913,28.38576151,72.10896858,15.49582437,5/1/95
1493,1995.06,1995.458333,539.35,13.36,34.43,152.5,6.17,1148.274382,28.4433962,73.30135711,15.66511763,6/1/95
1494,1995.07,1995.541667,557.37,13.44,34.68,152.5,6.28,1186.638903,28.61371593,73.8336063,16.07179931,7/1/95
1495,1995.08,1995.625,559.11,13.51,34.93,152.9,6.49,1187.229313,28.6874998,74.17130778,16.0065846,8/1/95
1496,1995.09,1995.708333,578.77,13.58,35.18,153.2,6.2,1226.569278,28.77967206,74.55588094,16.45167709,9/1/95
1497,1995.1,1995.791667,582.92,13.65,34.7733,153.7,6.04,1231.345493,28.83391542,73.4542411,16.76343631,1/1/95
1498,1995.11,1995.875,595.53,13.72,34.3667,153.6,5.93,1258.801538,29.00065,72.64261213,17.32869318,11/1/95
1499,1995.12,1995.958333,614.57,13.79,33.96,153.5,5.71,1299.893622,29.16760182,71.82971414,18.09687868,12/1/95
1500,1996.01,1996.041667,614.42,13.8933,33.9867,154.4,5.65,1292.001103,29.21480245,71.46716232,18.07824826,1/1/96
1501,1996.02,1996.125,649.54,13.9967,34.0133,154.9,5.81,1361.442549,29.33722778,71.29222813,19.09664749,2/1/96
1502,1996.03,1996.208333,647.07,14.1,34.04,155.7,6.27,1349.296795,29.40189595,70.98159846,19.00910693,3/1/96
1503,1996.04,1996.291667,647.17,14.1567,34.33,156.3,6.51,1344.324877,29.40680808,71.31151478,18.85144189,4/1/96
1504,1996.05,1996.375,661.23,14.2133,34.62,156.6,6.74,1370.899531,29.46781952,71.77614713,19.09965338,5/1/96
1505,1996.06,1996.458333,668.5,14.27,34.91,156.7,6.91,1385.087632,29.56649292,72.33120306,19.14924091,6/1/96
1506,1996.07,1996.541667,644.07,14.4,35.2733,157,6.87,1331.920351,29.77883312,72.94428572,18.25942001,7/1/96
1507,1996.08,1996.625,662.68,14.53,35.6367,157.3,6.64,1367.791742,29.99036338,73.55523625,18.59543673,8/1/96
1508,1996.09,1996.708333,674.88,14.66,36,157.8,6.83,1388.559185,30.16281065,74.06965779,18.74666667,9/1/96
1509,1996.1,1996.791667,701.46,14.74,36.91,158.3,6.53,1438.688699,30.23161895,75.70210689,19.0046058,1/1/96
1510,1996.11,1996.875,735.67,14.82,37.82,158.6,6.2,1505.999056,30.33820328,77.42178462,19.45187731,11/1/96
1511,1996.12,1996.958333,743.25,14.9,38.73,158.6,6.3,1521.516166,30.50197226,79.28465675,19.19054996,12/1/96
1512,1997.01,1997.041667,766.22,14.9533,39.2333,159.1,6.58,1563.608924,30.51488257,80.06256428,19.52983817,1/1/97
1513,1997.02,1997.125,798.39,15.0067,39.7367,159.6,6.42,1624.153371,30.52791543,80.83580114,20.09200563,2/1/97
1514,1997.03,1997.208333,792.16,15.06,40.24,160,6.69,1607.451072,30.559752,81.655008,19.68588469,3/1/97
1515,1997.04,1997.291667,763.93,15.0933,40.3433,160.2,6.89,1548.231467,30.589088,81.76242133,18.93573406,4/1/97
1516,1997.05,1997.375,833.09,15.1267,40.4467,160.1,6.71,1689.450322,30.67592719,82.02317915,20.59723043,5/1/97
1517,1997.06,1997.458333,876.29,15.16,40.55,160.3,6.49,1774.839843,30.70509994,82.13006613,21.61011097,6/1/97
1518,1997.07,1997.541667,925.29,15.2167,40.58,160.5,6.22,1871.749252,30.78153534,82.08840972,22.80162642,7/1/97
1519,1997.08,1997.625,927.24,15.2733,40.61,160.8,6.3,1872.194436,30.83838842,81.99583284,22.8327998,8/1/97
1520,1997.09,1997.708333,937.02,15.33,40.64,161.2,6.21,1887.246634,30.87606551,81.85279206,23.05659449,9/1/97
1521,1997.1,1997.791667,951.16,15.3867,40.3333,161.6,6.03,1910.984032,30.91355608,81.03399244,23.58249883,1/1/97
1522,1997.11,1997.875,938.92,15.4433,40.0267,161.5,5.88,1887.560584,31.04648358,80.46779407,23.45734222,11/1/97
1523,1997.12,1997.958333,962.37,15.5,39.72,161.3,5.81,1937.102248,31.19910725,79.95022839,24.22885196,12/1/97
1524,1998.01,1998.041667,963.36,15.55,39.66,161.6,5.54,1935.49516,31.24164356,79.68125941,24.29046899,1/1/98
1525,1998.02,1998.125,1023.74,15.6,39.6,161.9,5.57,2052.993905,31.28402224,79.41328721,25.8520202,2/1/98
1526,1998.03,1998.208333,1076.83,15.64,39.54,162.2,5.65,2155.465782,31.30622737,79.14630629,27.23394031,3/1/98
1527,1998.04,1998.291667,1112.2,15.75,39.35,162.5,5.64,2222.155067,31.46820923,78.62057354,28.26429479,4/1/98
1528,1998.05,1998.375,1108.42,15.85,39.16,162.8,5.65,2210.521734,31.60965111,78.09677838,28.30490296,5/1/98
1529,1998.06,1998.458333,1108.39,15.95,38.97,163,5.5,2207.749681,31.77005153,77.62250209,28.44213498,6/1/98
1530,1998.07,1998.541667,1156.58,16.0167,38.6767,163.2,5.46,2300.913859,31.86381141,76.943882,29.90379221,7/1/98
1531,1998.08,1998.625,1074.62,16.0833,38.3833,163.4,5.34,2135.244949,31.95714307,76.26672447,27.99707164,8/1/98
1532,1998.09,1998.708333,1020.64,16.14,38.09,163.6,4.81,2025.508741,32.03059951,75.59142103,26.79548438,9/1/98
1533,1998.1,1998.791667,1032.47,16.1667,37.9633,164,4.53,2043.988414,32.00533428,75.15622279,27.19652928,1/1/98
1534,1998.11,1998.875,1144.43,16.1833,37.8367,164,4.83,2265.636445,32.03819742,74.90559184,30.24655956,11/1/98
1535,1998.12,1998.958333,1190.05,16.2,37.71,163.9,4.65,2357.388124,32.09082611,74.7003119,31.55794219,12/1/98
1536,1999.01,1999.041667,1248.77,16.28333333,37.93333333,164.3,4.72,2467.685048,32.17737309,74.95977601,32.92012303,1/1/99
1537,1999.02,1999.125,1246.58,16.36666667,38.15666667,164.5,5,2460.362442,32.30272584,75.30943028,32.67004455,2/1/99
1538,1999.03,1999.208333,1281.66,16.45,38.38,165,5.23,2521.934033,32.36881455,75.52067491,33.39395518,3/1/99
1539,1999.04,1999.291667,1334.76,16.45,39.26,166.2,5.18,2607.456069,32.13510469,76.69448087,33.9979623,4/1/99
1540,1999.05,1999.375,1332.07,16.45,40.14,166.2,5.54,2602.201149,32.13510469,78.41356245,33.1856004,5/1/99
1541,1999.06,1999.458333,1322.55,16.45,41.02,166.2,5.9,2583.603812,32.13510469,80.13264404,32.24158947,6/1/99
1542,1999.07,1999.541667,1380.99,16.51333333,42,166.7,5.79,2689.674777,32.16206935,81.8009838,32.88071429,7/1/99
1543,1999.08,1999.625,1327.49,16.57666667,42.98,167.1,5.94,2579.286854,32.20813597,83.5092912,30.88622615,8/1/99
1544,1999.09,1999.708333,1318.17,16.64,43.96,167.9,5.92,2548.974927,32.17714163,85.00643907,29.98566879,9/1/99
1545,1999.1,1999.791667,1300.01,16.65666667,45.36333333,168.2,6.11,2509.374832,32.151922,87.56363948,28.65772651,1/1/99
1546,1999.11,1999.875,1391,16.67333333,46.76666667,168.3,6.03,2683.415045,32.16497017,90.21881878,29.74340698,11/1/99
1547,1999.12,1999.958333,1428.68,16.69,48.17,168.3,6.28,2756.104533,32.19712228,92.92602638,29.65912394,12/1/99
1548,2000.01,2000.041667,1425.59,16.71333333,49.09666667,168.8,6.66,2741.997373,32.14663128,94.43313365,29.03639079,1/1/00
1549,2000.02,2000.125,1388.87,16.73666667,50.02333333,169.8,6.52,2655.637224,32.00192603,95.64885559,27.76444326,2/1/00
1550,2000.03,2000.208333,1442.21,16.76,50.95,171.2,6.26,2735.077133,31.7844785,96.62405607,28.3063788,3/1/00
1551,2000.04,2000.291667,1461.36,16.74,51.27333333,171.3,5.99,2769.776263,31.72801681,97.18047682,28.50136523,4/1/00
1552,2000.05,2000.375,1418.48,16.72,51.59666667,171.5,6.44,2685.368738,31.65315359,97.67925924,27.49169843,5/1/00
1553,2000.06,2000.458333,1461.96,16.7,51.92,172.4,6.1,2753.233626,31.45024594,97.77824965,28.15793529,6/1/00
1554,2000.07,2000.541667,1473,16.58333333,52.51333333,172.8,6.05,2767.603333,31.15824074,98.66671852,28.05001904,7/1/00
1555,2000.08,2000.625,1485.46,16.46666667,53.10666667,172.8,5.83,2791.014289,30.93903704,99.78152593,27.97125282,8/1/00
1556,2000.09,2000.708333,1468.05,16.35,53.7,173.7,5.8,2744.011109,30.56066321,100.3735544,27.33798883,9/1/00
1557,2000.1,2000.791667,1390.14,16.32333333,52.46666667,174,5.74,2593.905368,30.45821425,97.89918161,26.4956798,1/1/00
1558,2000.11,2000.875,1378.04,16.29666667,51.23333333,174.1,5.72,2569.850677,30.39099001,95.54295692,26.89733247,11/1/00
1559,2000.12,2000.958333,1330.93,16.27,50,174,5.24,2483.423592,30.35869793,93.29655172,26.6186,12/1/00
1560,2001.01,2001.041667,1335.63,16.17,48.48,175.1,5.16,2476.537198,29.98255991,89.89205346,27.55012376,1/1/01
1561,2001.02,2001.125,1305.75,16.07,46.96,175.8,5.1,2411.492969,29.67849283,86.72694608,27.80557922,2/1/01
1562,2001.03,2001.208333,1185.85,15.97,45.44,176.2,4.89,2185.086783,29.42685494,83.72926039,26.09705106,3/1/01
1563,2001.04,2001.291667,1189.84,15.87666667,42.55666667,176.9,5.14,2183.763327,29.13911317,78.10603776,27.95895668,4/1/01
1564,2001.05,2001.375,1270.37,15.78333333,39.67333333,177.7,5.39,2321.06679,28.83740236,72.48632797,32.02075282,5/1/01
1565,2001.06,2001.458333,1238.71,15.69,36.79,178,5.28,2259.40704,28.61856,67.10496,33.66974721,6/1/01
1566,2001.07,2001.541667,1204.45,15.70666667,33.96333333,177.5,5.24,2203.105298,28.7296613,62.12362456,35.46324468,7/1/01
1567,2001.08,2001.625,1178.5,15.72333333,31.13666667,177.5,4.97,2155.639166,28.76014693,56.95326107,37.84926667,8/1/01
1568,2001.09,2001.708333,1044.64,15.74,28.31,178.3,4.73,1902.217376,28.66145418,51.55055704,36.90003532,9/1/01
1569,2001.1,2001.791667,1076.59,15.74,27.10333333,177.7,4.57,1967.015354,28.75822893,49.51994057,39.72168245,1/1/01
1570,2001.11,2001.875,1129.68,15.74,25.89666667,177.4,4.65,2067.505439,28.80686178,47.39527937,43.62260265,11/1/01
1571,2001.12,2001.958333,1144.93,15.74,24.69,176.7,5.09,2103.716542,28.92098065,45.36588387,46.37221547,12/1/01
1572,2002.01,2002.041667,1140.21,15.73666667,24.69333333,177.1,5.04,2090.312033,28.8495485,45.26953089,46.17481102,1/1/02
1573,2002.02,2002.125,1100.67,15.73333333,24.69666667,177.8,4.91,2009.880373,28.72988076,45.09739123,44.56755297,2/1/02
1574,2002.03,2002.208333,1153.79,15.73,24.7,178.8,5.28,2095.096795,28.56314631,44.85122148,46.71214575,3/1/02
1575,2002.04,2002.291667,1111.93,15.83333333,25.38,179.8,5.21,2007.856157,28.59087875,45.82967386,43.81126872,4/1/02
1576,2002.05,2002.375,1079.25,15.93666667,26.06,179.8,5.16,1948.844583,28.77747186,47.05757686,41.41404451,5/1/02
1577,2002.06,2002.458333,1014.02,16.04,26.74,179.9,4.93,1830.038363,28.94796487,48.25863969,37.92146597,6/1/02
1578,2002.07,2002.541667,903.59,15.96,27.84,180.1,4.65,1628.930441,28.77159978,50.18805375,32.45653736,7/1/02
1579,2002.08,2002.625,912.55,15.88,28.94,180.7,4.26,1639.620551,28.53232629,51.99782889,31.532481,8/1/02
1580,2002.09,2002.708333,867.81,15.8,30.04,181,3.87,1556.64977,28.3415337,53.88478939,28.88848202,9/1/02
1581,2002.1,2002.791667,854.63,15.89,29.22333333,181.3,3.94,1530.471215,28.45580849,52.33313889,29.24478157,1/1/02
1582,2002.11,2002.875,909.93,15.98,28.40666667,181.3,4.05,1629.502443,28.61698047,50.8706524,32.03226942,11/1/02
1583,2002.12,2002.958333,899.18,16.07,27.59,180.9,4.03,1613.811879,28.84178574,49.51741559,32.59079377,12/1/02
1584,2003.01,2003.041667,895.84,16.12,28.5,181.7,4.05,1600.738385,28.80414221,50.92543753,31.43298246,1/1/03
1585,2003.02,2003.125,837.03,16.17,29.41,183.1,3.9,1484.21739,28.67256275,52.14966423,28.46072764,2/1/03
1586,2003.03,2003.208333,846.63,16.22,30.32,184.2,3.81,1492.275002,28.5894671,53.44220977,27.92315303,3/1/03
1587,2003.04,2003.291667,890.03,16.20333333,31.73,183.8,3.96,1572.186182,28.62224505,56.04919782,28.05011031,4/1/03
1588,2003.05,2003.375,935.96,16.18666667,33.14,183.5,3.57,1656.021826,28.63955008,58.63558627,28.24260712,5/1/03
1589,2003.06,2003.458333,988,16.17,34.55,183.7,3.33,1746.194535,28.57891257,61.06378661,28.59623734,6/1/03
1590,2003.07,2003.541667,992.54,16.31,35.89333333,183.9,3.98,1752.31075,28.79499902,63.36900663,27.65248886,7/1/03
1591,2003.08,2003.625,989.53,16.45,37.23666667,184.6,4.45,1740.37207,28.932039,65.49134908,26.57407573,8/1/03
1592,2003.09,2003.708333,1019.44,16.59,38.58,185.2,4.27,1787.168594,29.08373909,67.63415637,26.42405391,9/1/03
1593,2003.1,2003.791667,1038.73,16.85666667,41.96666667,185,4.29,1822.954306,29.58317665,73.65081946,24.75131056,1/1/03
1594,2003.11,2003.875,1049.9,17.12333333,45.35333333,184.5,4.3,1847.550855,30.13261182,79.81006743,23.14934588,11/1/03
1595,2003.12,2003.958333,1080.64,17.39,48.74,184.3,4.27,1903.708899,30.63508454,85.86279588,22.17152236,12/1/03
1596,2004.01,2004.041667,1132.52,17.6,49.82666667,185.2,4.15,1985.407848,30.85435853,87.35055896,22.72919454,1/1/04
1597,2004.02,2004.125,1143.36,17.81,50.91333333,186.2,4.08,1993.646498,31.05482449,88.77622857,22.45698573,2/1/04
1598,2004.03,2004.208333,1123.98,18.02,52,187.4,3.83,1947.304347,31.21979424,90.09041622,21.615,3/1/04
1599,2004.04,2004.291667,1133.36,18.21333333,53.38333333,188,4.35,1957.288606,31.45403915,92.19188085,21.23059632,4/1/04
1600,2004.05,2004.375,1102.78,18.40666667,54.76666667,189.1,4.72,1893.399197,31.60301047,94.03068852,20.13597078,5/1/04
1601,2004.06,2004.458333,1132.76,18.6,56.15,189.7,4.73,1938.721427,31.83394412,96.1008582,20.17382012,6/1/04
1602,2004.07,2004.541667,1105.85,18.78666667,56.69,189.4,4.5,1895.662784,32.20435396,97.17875227,19.50696772,7/1/04
1603,2004.08,2004.625,1088.94,18.97333333,57.23,189.5,4.28,1865.690384,32.5071772,98.05265731,19.02743316,8/1/04
1604,2004.09,2004.708333,1117.66,19.16,57.77,189.9,4.13,1910.863125,32.75784897,98.76935987,19.34671975,9/1/04
1605,2004.1,2004.791667,1117.21,19.25333333,58.03,190.9,4.1,1900.088031,32.74498816,98.69416532,19.2522833,1/1/04
1606,2004.11,2004.875,1168.94,19.34666667,58.29,191,4.19,1987.026637,32.88649717,99.08445487,20.05386859,11/1/04
1607,2004.12,2004.958333,1199.21,19.44,58.55,190.3,4.23,2045.979554,33.16670352,99.89251498,20.48181042,12/1/04
1608,2005.01,2005.041667,1181.41,19.70333333,59.10666667,190.7,4.22,2011.383049,33.54546744,100.6307272,19.98776224,1/1/05
1609,2005.02,2005.125,1199.63,19.96666667,59.66333333,191.8,4.17,2030.689632,33.79884046,100.9959007,20.106654,2/1/05
1610,2005.03,2005.208333,1194.9,20.23,60.22,193.3,4.5,2006.986926,33.97886477,101.1471694,19.8422451,3/1/05
1611,2005.04,2005.291667,1164.43,20.46333333,61.23333333,194.6,4.34,1942.74315,34.14116835,102.1621213,19.01627654,4/1/05
1612,2005.05,2005.375,1178.28,20.69666667,62.24666667,194.4,4.14,1967.873067,34.56598848,103.9596181,18.92920638,5/1/05
1613,2005.06,2005.458333,1202.25,20.93,63.26,194.5,4,2006.873584,34.93771188,105.5976901,19.00490041,6/1/05
1614,2005.07,2005.541667,1222.24,21.11,64.33,195.4,4.18,2030.84496,35.07587472,106.8892004,18.99953365,7/1/05
1615,2005.08,2005.625,1224.27,21.29,65.4,196.4,4.26,2023.860435,35.19484155,108.1137923,18.71972477,8/1/05
1616,2005.09,2005.708333,1225.92,21.47,66.47,198.8,4.2,2002.122225,35.06392274,108.5560757,18.44320746,9/1/05
1617,2005.1,2005.791667,1191.96,21.72,67.59,199.2,4.46,1942.75119,35.40098313,110.1635566,17.63515313,1/1/05
1618,2005.11,2005.875,1237.37,21.97,68.71,197.6,4.54,2033.094092,36.0984,112.8958154,18.00858681,11/1/05
1619,2005.12,2005.958333,1262.07,22.22,69.83,196.8,4.47,2082.107678,36.65758049,115.2024683,18.07346413,12/1/05
1620,2006.01,2006.041667,1278.73,22.40666667,70.77666667,198.3,4.42,2093.635031,36.68591669,115.8809981,18.06711251,1/1/06
1621,2006.02,2006.125,1276.65,22.59333333,71.72333333,198.7,4.57,2086.021685,36.91707458,117.194555,17.79964679,2/1/06
1622,2006.03,2006.208333,1293.74,22.78,72.67,199.8,4.72,2102.308074,37.01715796,118.0876589,17.80294482,3/1/06
1623,2006.04,2006.291667,1302.17,23,73.27666667,201.5,4.99,2098.154532,37.05933499,118.0688929,17.77059546,4/1/06
1624,2006.05,2006.375,1290.01,23.22,73.88333333,202.5,5.11,2068.296922,37.229056,118.4585165,17.46009474,5/1/06
1625,2006.06,2006.458333,1253.17,23.44,74.49,202.9,5.11,2005.269641,37.5076968,119.1957481,16.82333199,6/1/06
1626,2006.07,2006.541667,1260.24,23.66,75.85,203.5,5.09,2010.637058,37.74810575,121.0141091,16.61489782,7/1/06
1627,2006.08,2006.625,1287.15,23.88,77.21,203.9,4.88,2049.54176,38.02436175,122.9422517,16.67076804,8/1/06
1628,2006.09,2006.708333,1317.74,24.1,78.57,202.9,4.72,2108.591825,38.56380089,125.7243915,16.7715413,9/1/06
1629,2006.1,2006.791667,1363.38,24.36,79.55,201.8,4.73,2193.514922,39.19231873,127.9864103,17.13865493,1/1/06
1630,2006.11,2006.875,1388.64,24.62,80.53,201.5,4.6,2237.481519,39.66960119,129.7560107,17.24376009,11/1/06
1631,2006.12,2006.958333,1416.42,24.88,81.51,201.8,4.56,2278.849922,40.02893637,131.1398153,17.37725432,12/1/06
1632,2007.01,2007.041667,1424.16,25.08333333,82.05666667,202.416,4.76,2284.329675,40.23326219,131.6175702,17.35581102,1/1/07
1633,2007.02,2007.125,1444.8,25.28666667,82.60333333,203.499,4.72,2305.102755,40.34355274,131.7892935,17.49081958,2/1/07
1634,2007.03,2007.208333,1406.95,25.49,83.15,205.352,4.56,2224.459808,40.30099186,131.4643967,16.92062538,3/1/07
1635,2007.04,2007.291667,1463.64,25.71666667,83.74,206.686,4.69,2299.153915,40.39693835,131.5426941,17.47838548,4/1/07
1636,2007.05,2007.375,1511.14,25.94333333,84.33,207.949,4.75,2359.351793,40.50547932,131.6649263,17.9193644,5/1/07
1637,2007.06,2007.458333,1514.19,26.17,84.92,208.352,5.1,2359.541044,40.78034403,132.3296452,17.83078191,6/1/07
1638,2007.07,2007.541667,1520.71,26.44,82.81333333,208.299,5,2370.30402,41.21156453,129.079691,18.36310578,7/1/07
1639,2007.08,2007.625,1454.62,26.71,80.70666667,207.917,4.67,2271.456325,41.70889884,126.0271882,18.02354204,8/1/07
1640,2007.09,2007.708333,1497.12,26.98,78.6,208.49,4.52,2331.396924,42.01472761,122.4002072,19.04732824,9/1/07
1641,2007.1,2007.791667,1539.66,27.23,74.46,208.936,4.53,2392.524465,42.31352452,115.7056569,20.67767929,1/1/07
1642,2007.11,2007.875,1463.39,27.48,70.32,210.177,4.15,2260.579217,42.44987111,108.6271811,20.810438,11/1/07
1643,2007.12,2007.958333,1479.22,27.73,66.18,210.036,4.1,2286.566664,42.86481632,102.3005245,22.3514657,12/1/07
1644,2008.01,2008.041667,1378.76,27.92,64.25,211.08,3.74,2120.735109,42.94505514,98.82592382,21.45929961,1/1/08
1645,2008.02,2008.125,1354.87,28.11,62.32,211.693,3.74,2077.954173,43.11210064,95.57972649,21.74053273,2/1/08
1646,2008.03,2008.208333,1316.94,28.3,60.39,213.528,3.51,2002.423774,43.03050466,91.82375183,21.80725286,3/1/08
1647,2008.04,2008.291667,1370.47,28.43666667,57.38333333,214.823,3.68,2071.255107,42.97765807,86.72610288,23.88271856,4/1/08
1648,2008.05,2008.375,1403.22,28.57333333,54.37666667,216.632,3.88,2103.042228,42.82359614,81.49572141,25.80555385,5/1/08
1649,2008.06,2008.458333,1341.25,28.71,51.37,218.815,4.1,1990.11183,42.59915052,76.22146855,26.10959704,6/1/08
1650,2008.07,2008.541667,1257.33,28.75666667,49.56333333,219.964,4.01,1855.848438,42.44551145,73.15663727,25.3681485,7/1/08
1651,2008.08,2008.625,1281.47,28.80333333,47.75666667,219.086,3.89,1899.059857,42.68477146,70.77244771,26.8333217,8/1/08
1652,2008.09,2008.708333,1216.95,28.85,45.95,218.783,3.69,1805.942831,42.81313996,68.18938583,26.48422198,9/1/08
1653,2008.1,2008.791667,968.8,28.69666667,35.59333333,216.573,3.81,1452.361253,43.02015561,53.35918476,27.21858026,1/1/08
1654,2008.11,2008.875,883.04,28.54333333,25.23666667,212.425,3.53,1349.645112,43.62584969,38.57191498,34.99035794,11/1/08
1655,2008.12,2008.958333,877.56,28.39,14.88,210.228,2.42,1355.286452,43.84495919,22.98038016,58.97580645,12/1/08
1656,2009.01,2009.041667,865.58,28.01333333,12.20666667,211.143,2.52,1330.991744,43.07575889,18.77004154,70.91043144,1/1/09
1657,2009.02,2009.125,805.23,27.63666667,9.533333333,212.193,2.87,1232.065311,42.28627636,14.58675074,84.46468532,2/1/09
1658,2009.03,2009.208333,757.13,27.26,6.86,212.709,2.82,1155.658253,41.60876465,10.47087768,110.3688047,3/1/09
1659,2009.04,2009.291667,848.15,26.70333333,7.076666667,213.24,2.93,1291.364457,40.6575907,10.77469293,119.8516251,4/1/09
1660,2009.05,2009.375,902.41,26.14666667,7.293333333,213.856,3.29,1370.021227,39.69535837,11.07259614,123.7308044,5/1/09
1661,2009.06,2009.458333,926.12,25.59,7.51,215.693,3.72,1394.04261,38.51936076,11.30443139,123.3182423,6/1/09
1662,2009.07,2009.541667,935.82,25.02666667,9.186666667,215.351,3.56,1410.880614,37.73122911,13.85019545,101.8671988,7/1/09
1663,2009.08,2009.625,1009.73,24.46333333,10.86333333,215.834,3.59,1518.903688,36.79938916,16.34135567,92.94845047,8/1/09
1664,2009.09,2009.708333,1044.55,23.9,12.54,215.969,3.4,1570.300078,35.92951211,18.8517189,83.29744817,9/1/09
1665,2009.1,2009.791667,1067.66,23.40333333,25.35,216.177,3.39,1603.497632,35.14900771,38.07266823,42.11676529,1/1/09
1666,2009.11,2009.875,1088.07,22.90666667,38.16,216.33,3.4,1632.995253,34.37874211,57.2712223,28.51336478,11/1/09
1667,2009.12,2009.958333,1110.38,22.41,50.97,215.949,3.59,1669.418684,33.69267521,76.63166692,21.78497155,12/1/09
1668,2010.01,2010.041667,1123.58,22.24,54.29,216.687,3.73,1683.511082,33.32320481,81.34517936,20.69589243,1/1/10
1669,2010.02,2010.125,1089.16,22.07,57.61,216.741,3.69,1631.531439,33.06024721,86.29818041,18.90574553,2/1/10
1670,2010.03,2010.208333,1152.05,21.9,60.93,217.631,3.73,1718.681519,32.67143376,90.89819447,18.90776301,3/1/10
1671,2010.04,2010.291667,1197.32,21.94666667,62.98666667,218.009,3.85,1783.120325,32.68428441,93.80349912,19.00910245,4/1/10
1672,2010.05,2010.375,1125.06,21.99333333,65.04333333,218.178,3.42,1674.208583,32.72841221,96.79137732,17.297084,5/1/10
1673,2010.06,2010.458333,1083.36,22.04,67.1,217.965,3.2,1613.729993,32.82990792,99.94949281,16.14545455,6/1/10
1674,2010.07,2010.541667,1079.8,22.14333333,68.68666667,218.011,3.01,1608.087783,32.97686961,102.2913405,15.72066388,7/1/10
1675,2010.08,2010.625,1087.28,22.24666667,70.27333333,218.312,2.7,1616.994815,33.08507897,104.5099842,15.47215634,8/1/10
1676,2010.09,2010.708333,1122.08,22.35,71.86,218.439,2.65,1667.778912,33.2194306,106.8075294,15.61480657,9/1/10
